Date,IBM.N,MSFT.O,SPG.N,PSA.N,AVB.N,EQR.N,WELL.N,WY.N,VTR.N,O.N,ESS.N,JBHT.O,ALK.N,CSX.O,LUV.N,FDX.N,ESV.N,HP.N,NE.N,OII.N,BCS.N,BAC.N,JPM.N,WFC.N,C.N,USB.N,BBT.N,BBY.N,HD.N,LOW.N,CVS.N,TJX.N,COST.O,TXN.O,MU.O,INTC.O,ADI.O,QCOM.O,AMAT.O,AEP.N,AES.N,ARTNA.O,ATO.N,AVA.N,AWR.N,BKH.N,CDZI.O,XOM.N,CVX.N,COP.N,EOG.N,OXY.N,SLB.N,HAL.N,APC.N,AXP.N,PNC.N,CB.N,SCHW.N,MS.N,AIG.N,SPGI.N,COF.N,PGR.N,MMC.N,AON.N,AFL.N,TRV.N,ALL.N,STT.N,STI.N,TROW.O,MTB.N,KEY.N,RF.N,FITB.O,DE.N,DHR.N,DOV.N,EFX.N,EMR.N,ETN.N,FLS.N,GD.N,GE.N,GWW.N,HON.N,IR.N,ITW.N,JCI.N,ORCL.N,ADBE.O,ADP.O,INTU.O,MU.O,HPQ.N,FISV.O,ADI.O,ADSK.O,TSS.N,AMD.O,PAYX.O,LRCX.O,MSI.N,XLNX.O,CA.O,HD.N,MCD.N,NKE.N,LOW.N,SBUX.O,TJX.N,TGT.N,ROST.O,F.N,VFC.N,CCL.N,RCL.N,AZO.N,DHI.N,TIF.N,LEN.N,KSS.N,HAS.O,TSCO.O,PVH.N,PG.N,KO.N,PEP.O,WMT.N,MO.N,SYY.N,ABMD.O,ABT.N,AGN.N,AMGN.O,BAX.N,BDX.N,BIIB.O,BMY.N,BSX.N,CAH.N,CELG.O
1995-01-27,12.3534,2.4724,7.3592,5.6084,6.5907,3.6148,3.9049,2.7952,9.4189,13.2680,5.5643,3.5231,3.8594,3.7734,3.5664,14.0177,9.0978,4.3799,2.2276,2.2606,4.2426,6.2955,6.5317,3.2554,40.9885,2.1679,4.6677,2.5555,7.2489,3.7003,5.8903,0.5873,5.2048,3.2526,11.2840,2.9352,3.8068,1.3211,1.9811,10.8691,3.1824,2.2759,6.1851,5.7337,2.5018,5.2454,125.0000,8.2540,3.6250,9.7845,3.9757,4.4632,9.3140,6.4223,8.0339,7.2866,11.5177,15.4920,1.5250,6.6103,281.3608,4.9293,4.2586,2.0499,7.0190,9.2285,1.9040,12.4521,7.1399,6.0029,14.9924,2.1417,8.8929,6.3610,10.5726,5.6102,7.2383,2.3988,6.3148,11.3172,8.0914,6.2825,4.6002,6.7970,4.3021,20.5473,10.5608,5.7567,6.6097,8.2977,1.8854,0.8822,17.0255,5.1064,11.2840,4.0472,1.6111,3.8068,7.9019,4.0488,15.1250,1.9732,12.2783,104.5903,3.6917,11.2522,7.2489,9.8382,1.7040,3.7003,0.6621,0.5873,3.8512,0.5333,12.1827,3.3521,6.5512,9.5512,26.3750,1.2935,2.7585,5.9780,4.2469,8.2853,1.2468,13.6278,9.1872,7.5581,10.8444,7.7520,6.5719,3.8352,2.7500,4.7514,12.4848,6.5900,4.8708,8.9838,0.4167,6.6238,4.5625,10.4642,0.2344
1995-02-06,12.7155,2.5137,7.1256,5.7600,6.7608,3.4307,4.0447,2.8859,9.8543,13.0838,5.4378,3.6584,3.5112,3.6707,3.4749,14.0177,9.3821,4.3585,2.0791,2.1227,4.2426,6.6610,6.7003,3.3511,44.7665,2.2891,4.9270,2.1717,7.4576,3.7370,6.0086,0.5823,5.0222,3.3378,11.2218,3.0437,3.9162,1.2979,2.0915,11.0944,3.0460,2.3019,6.2774,5.8770,2.6105,5.9860,128.1250,8.3037,3.6544,9.7093,4.1677,4.2958,9.4431,6.1364,9.0381,7.7382,11.7614,15.9736,1.6703,6.9775,280.0242,4.9669,4.4237,2.1701,7.3914,9.8180,2.0866,12.7851,7.7006,5.9116,15.6788,2.1800,8.9833,6.6224,11.0702,5.8391,7.5782,2.3207,6.3694,11.6632,8.3161,6.1406,4.8558,6.7002,4.4299,20.2779,11.2278,5.6443,6.9961,8.4033,1.9598,0.8639,17.6400,5.1064,11.2218,4.0275,1.5926,3.9162,8.3976,4.1401,15.8125,2.0612,13.0994,107.1888,3.8295,11.6619,7.4576,10.1051,1.6137,3.7370,0.6775,0.5823,4.1373,0.5806,12.3027,3.4473,6.6668,9.5082,26.3750,1.2296,2.8048,6.4152,4.3921,8.2002,1.3328,13.9472,9.4355,7.6844,11.5152,8.3119,6.6397,4.0523,2.7500,4.9421,12.4239,7.0731,5.0210,9.0278,0.4792,6.8441,4.5000,11.0898,0.2266
1995-02-07,12.6941,2.5189,7.2034,5.8105,6.7183,3.4809,4.0904,2.8678,9.9730,13.2680,5.3957,3.7587,3.4821,3.6579,3.3149,13.9323,9.0978,4.3372,2.0543,1.9849,4.2709,6.5779,6.6581,3.3343,44.4823,2.3247,4.9270,2.1413,7.5525,3.7370,6.1742,0.5823,5.0222,3.3264,11.2529,3.0178,3.8943,1.3037,2.0853,11.1739,3.0687,2.3019,6.1851,6.0204,2.6179,6.0493,125.0000,8.3204,3.6446,9.6340,4.1128,4.2400,9.4000,6.1364,8.5624,7.7984,11.6395,16.5355,1.6558,6.9127,282.0292,5.0986,4.3907,2.1434,7.3802,9.8537,2.1007,12.7518,7.5884,5.8317,15.4982,2.1800,9.0436,6.6514,10.9872,5.9536,7.4775,2.3542,6.4239,11.5643,8.3001,6.2404,4.8558,6.8938,4.4299,20.1515,11.1537,5.6218,7.0164,8.3822,1.9570,0.8455,17.6400,5.0872,11.2529,4.0373,1.5926,3.8943,8.1060,4.1401,15.2500,2.0486,13.0603,106.5392,3.8372,11.4980,7.5525,10.1814,1.6283,3.7370,0.6963,0.5823,4.1163,0.5869,12.1827,3.4733,6.7439,9.3791,25.7500,1.2296,2.8164,6.5578,4.4405,8.3049,1.3184,13.9472,9.4177,7.7385,11.2916,8.2688,6.6532,4.0704,2.7500,4.9595,12.3021,7.0194,4.9996,9.0937,0.4583,6.8166,4.5000,11.3173,0.2175
1995-02-08,12.6941,2.5550,7.2813,5.8105,6.6758,3.5646,4.0676,2.9041,9.9730,12.8995,5.3114,3.7336,3.4241,3.6065,3.1777,13.7613,9.0978,4.2944,2.0791,1.9298,4.2850,6.6112,6.7213,3.3006,44.6244,2.3247,4.9559,2.1211,7.4955,3.7983,6.2215,0.5823,5.0222,3.4059,11.9057,3.1677,3.9162,1.2979,2.0731,11.0149,3.2733,2.3019,6.4159,6.0204,2.6364,6.0493,125.0000,8.3538,3.6740,9.7845,4.1677,4.1842,9.4431,6.0924,8.4831,7.7382,11.7005,16.3749,1.6267,6.9343,285.3707,5.1268,4.4897,2.1367,7.4027,9.8537,2.0866,12.7518,7.8501,5.8203,15.5343,2.2373,9.0436,6.5062,10.9458,5.8391,7.3642,2.3319,6.5058,11.7620,8.3161,6.0740,4.7280,6.8744,4.4299,20.1515,11.2649,5.6443,7.0164,8.2766,1.9350,0.8749,17.7123,5.1064,11.9057,4.0669,1.6157,3.9162,8.1643,4.0488,15.3125,2.0235,13.2950,105.2399,3.8142,11.5253,7.4955,10.0288,1.6196,3.7983,0.7099,0.5823,4.1582,0.5996,12.2427,3.4473,6.8210,8.7338,25.5000,1.2296,2.8164,6.5103,4.3679,8.2351,1.3328,13.9472,9.3113,7.6844,10.9934,8.3119,6.6532,4.1065,2.5000,4.8554,12.5457,7.5966,4.9567,9.0937,0.4688,6.7064,4.5000,11.0329,0.2266
1995-02-09,12.8223,2.5550,7.3202,5.7600,6.6333,3.6148,3.9762,2.8769,10.0521,13.3602,5.3957,3.7461,3.3951,3.6258,3.2920,13.8183,8.9083,4.2944,2.0791,1.8746,4.2426,6.5115,6.6792,3.2837,44.4823,2.3390,4.9270,2.1413,7.4766,3.7125,6.1268,0.5823,4.9765,3.5592,12.5274,3.2039,3.9600,1.2979,2.1405,10.8558,3.1369,2.3019,6.2774,5.9726,2.5073,6.0810,125.0000,8.2536,3.6740,9.8598,4.1128,4.2400,9.3355,6.1831,8.5096,7.7081,11.7614,16.6157,1.6509,7.0639,280.3584,5.0892,4.5888,2.1434,7.3914,9.7823,2.0936,12.7851,7.9622,5.6605,15.4982,2.2756,9.0888,6.4771,10.9872,5.8678,7.4397,2.3654,6.4512,11.9597,8.4606,6.1239,4.7360,6.9325,4.4512,20.1936,10.9314,5.6552,7.0571,8.1710,1.9184,0.8528,17.7485,5.1450,12.5274,4.1801,1.6296,3.9600,8.2226,4.0488,15.6250,2.0486,13.3341,106.5392,3.8449,11.6073,7.4766,10.0670,1.6196,3.7125,0.6997,0.5823,4.1721,0.5932,12.1227,3.4473,6.6668,8.7768,25.2500,1.2296,2.8744,6.5578,4.3800,8.4444,1.3113,13.7343,9.2936,7.5761,10.9934,8.2258,6.5719,4.0342,2.4375,4.8554,12.4239,7.1671,4.9567,9.0937,0.4375,6.6788,4.5000,11.1182,0.2331
1995-02-10,12.8223,2.5602,7.3202,5.8611,6.7183,3.6483,3.9762,2.8859,10.0126,13.2680,5.3957,3.7461,3.5402,3.7606,3.3606,14.1317,9.0978,4.2085,2.0791,1.9298,4.3981,6.4949,6.7213,3.2669,44.1980,2.3176,4.9559,2.1717,7.4386,3.7493,6.2215,0.5991,5.1135,3.5364,13.0869,3.1987,4.0256,1.3095,2.1835,10.6570,3.1824,2.3019,6.3697,6.0204,2.5073,6.0493,134.3750,8.2703,3.6680,9.6716,4.1951,4.2400,9.3140,6.1583,8.5888,7.6479,11.7614,16.4552,1.6412,6.9343,278.0193,5.1738,4.5227,2.1434,7.3802,9.7466,2.1007,12.7185,7.8875,5.7062,15.6427,2.3138,8.9833,6.4771,10.9043,5.8391,7.6285,2.3654,6.4512,12.0585,8.4285,6.2238,4.6641,6.8938,4.4406,20.4466,10.9314,5.6325,7.0571,8.1077,1.9515,0.9410,17.6762,5.2991,13.0869,4.1309,1.6481,4.0256,8.1643,3.9879,15.7500,2.0486,13.4514,107.8384,3.8985,11.9623,7.4386,10.2195,1.6370,3.7493,0.6929,0.5991,4.1303,0.5996,12.4227,3.4300,6.7054,8.9059,25.3750,1.2456,2.8628,6.6053,4.3437,8.7236,1.3328,13.9472,9.2759,7.6663,11.1798,8.1396,6.6397,4.0342,3.0000,4.8207,12.5457,7.3483,4.9781,9.0717,0.4792,6.7477,4.5625,11.0614,0.2331
1995-02-13,12.8009,2.5602,7.2813,5.9116,6.6333,3.6315,4.0219,2.9585,10.0126,13.2680,5.2271,3.7336,3.5692,3.8311,3.1549,14.6730,8.9083,4.2515,2.1286,1.9849,4.3981,6.5281,6.7424,3.2837,44.1980,2.3247,4.8982,2.1615,7.4007,3.6513,6.1742,0.5935,5.0222,3.4967,13.1491,3.1884,3.9600,1.2748,2.2080,10.5775,3.0914,2.3019,6.4159,6.0682,2.5442,6.0493,134.7650,8.3538,3.7080,9.8222,4.2499,4.2400,9.4431,6.0924,8.5096,7.7382,11.7614,16.0538,1.6509,6.8479,277.0168,5.2773,4.4567,2.1234,7.3124,9.8537,2.0719,12.6852,7.9249,5.6833,15.4621,2.4190,9.1039,6.4481,10.8629,5.7819,7.6159,2.4212,6.4921,12.5033,8.4841,6.2570,4.5363,6.9713,4.4832,20.5731,11.2278,5.7683,7.0774,8.1077,1.9625,0.9263,18.0015,5.2413,13.1491,4.1506,1.6481,3.9600,8.1643,4.0488,15.5000,2.0486,13.4905,106.7557,3.8372,12.0989,7.4007,10.3339,1.6458,3.6513,0.7014,0.5935,4.1258,0.6027,12.3627,3.4993,6.7824,8.6908,25.7500,1.2456,2.8860,6.5578,4.2953,8.8283,1.2898,14.0537,9.3468,7.5581,11.0307,8.1827,6.6532,4.0523,3.0000,4.8207,13.0938,7.0329,5.1498,9.0278,0.5417,6.7477,4.6250,11.0329,0.2292
1995-02-14,12.9292,2.5550,7.3202,5.9116,6.6333,3.7152,4.0447,2.9585,9.9730,13.4523,5.3535,3.7837,3.5982,3.8504,3.2234,14.3026,8.7187,4.2515,2.0791,1.9298,4.3557,6.5945,6.7635,3.2501,44.1980,2.3390,4.8982,2.1312,7.3627,3.4797,6.1032,0.5991,5.0222,3.6159,13.6776,3.2452,4.0256,1.2400,2.1957,10.7365,3.1369,2.3019,6.4620,6.0204,2.5257,6.0176,134.3750,8.4039,3.7380,9.9351,4.2499,4.2679,9.4646,6.1803,8.4303,8.0694,12.1880,15.8933,1.6800,6.8911,279.6900,5.2491,4.3247,2.0833,7.2899,9.8894,2.0437,12.7518,7.9622,5.7746,15.4259,2.4286,9.1190,6.5643,10.9458,5.8105,7.7922,2.4546,6.5330,12.2068,8.6780,6.1738,4.6641,6.9713,4.4832,20.6995,11.3604,5.7230,7.0367,8.3188,1.9460,0.9410,17.8569,5.2799,13.6776,4.1555,1.6667,4.0256,8.1352,4.0184,15.3750,2.0612,13.8424,106.5392,3.9827,12.1262,7.3627,10.3339,1.6458,3.4797,0.7167,0.5991,4.1118,0.6027,12.5428,3.5080,6.8210,8.7768,25.7500,1.2136,2.9091,6.3677,4.2711,9.0376,1.3041,15.3313,9.2581,7.5220,11.5152,8.2258,6.7210,4.0161,3.0000,4.8034,13.7333,7.0731,5.1283,9.0497,0.6042,6.7339,4.6250,11.2604,0.2266
1995-02-15,12.9292,2.5085,7.2813,6.0126,6.6333,3.6817,4.0447,2.9858,10.0917,13.7287,5.4378,3.7837,3.5692,3.9467,3.2692,14.3026,8.9083,4.2515,2.1286,1.9298,4.3981,6.6776,6.8056,3.2837,44.7665,2.3889,4.9270,2.1211,7.3817,3.5287,6.1505,0.5935,5.0222,3.5648,13.6154,3.2969,4.0256,1.2052,2.3061,10.7763,3.1824,2.3019,6.7390,6.1160,2.5257,6.0493,132.8125,8.4708,3.7580,9.9351,4.3322,4.3237,9.5076,6.2463,8.6417,8.0694,12.2489,16.2144,1.7090,7.0855,278.3534,5.2303,4.5227,2.1100,7.3689,10.0322,2.0649,12.8849,7.8501,5.8659,15.5343,2.4668,9.1491,6.6514,10.9872,5.8391,7.7292,2.4881,6.5740,12.1194,8.5326,6.3402,4.7919,6.9325,4.5683,20.9103,11.5839,5.8361,7.1384,8.3611,2.0177,0.9558,17.7846,5.0486,13.6154,4.1506,1.6296,4.0256,8.4850,4.1097,15.3750,2.0423,13.9206,106.9722,3.9444,12.0716,7.3817,10.2195,1.6283,3.5287,0.7099,0.5935,4.0907,0.6185,12.5428,3.5859,6.7824,8.6908,26.1250,1.2616,2.9207,6.5578,4.3316,8.8632,1.3184,14.6925,9.2581,7.6303,11.4406,8.2258,6.6126,3.9799,3.0000,4.8034,13.5201,7.0597,5.2141,9.0717,0.6667,6.7477,4.6875,11.2604,0.2318
1995-02-16,12.9078,2.5137,7.3202,5.8611,6.5482,3.6148,4.0676,3.0221,10.0917,14.0051,5.3535,3.7837,3.4531,3.9531,3.2006,14.2457,8.8135,4.2300,2.1286,1.9298,4.4406,6.6776,6.7003,3.3511,44.1980,2.4174,4.9559,2.0100,7.4007,3.4797,6.2215,0.5991,5.0678,3.6443,14.2371,3.3021,4.2225,1.2168,2.3061,10.8558,3.1824,2.3019,6.6005,6.1160,2.5442,5.9226,132.8125,8.5543,3.7480,9.9351,4.3870,4.2958,9.4646,6.2683,8.5096,7.9189,12.3099,16.0538,1.7332,7.0423,278.6876,5.2679,4.4897,2.0967,7.3689,9.9608,2.0508,12.9182,7.7006,5.9801,15.3537,2.4573,9.1190,6.5352,10.9043,5.8391,7.6789,2.5216,6.5876,12.0200,8.4518,6.2570,4.7280,6.9325,4.6109,20.7417,11.3604,5.7230,7.1384,8.2555,2.0342,1.0146,17.7846,4.9908,14.2371,4.5642,1.6481,4.2225,8.3976,4.1401,15.5625,2.0612,13.4514,111.3031,3.9368,12.1535,7.4007,10.1051,1.6312,3.4797,0.6997,0.5991,4.0977,0.6153,12.5878,3.5253,6.7054,8.7768,26.1250,1.2616,2.9323,6.4627,4.3558,8.8283,1.2898,14.4795,9.2759,7.7926,11.5152,8.2688,6.6939,3.9437,3.0000,4.8034,13.7637,7.1805,5.3000,9.0278,0.6875,6.7202,4.6875,11.5732,0.2318
1995-02-17,12.8223,2.4931,7.3202,5.8487,6.5057,3.5311,4.0676,2.9676,10.0917,14.0051,5.3535,3.7336,3.4531,3.9564,3.1091,14.2457,8.9083,4.3589,2.1781,1.9298,4.3840,6.6444,6.7213,3.3679,43.9138,2.4032,5.0135,1.9999,7.3817,3.4675,6.2451,0.6047,4.9765,3.5535,13.8019,3.2581,4.0256,1.1820,2.2417,10.8161,3.0914,2.3019,6.4620,6.0419,2.5626,5.7643,131.2500,8.4708,3.7580,9.8598,4.4967,4.2400,9.6582,6.3563,8.7210,8.1296,12.1271,16.0538,1.7090,6.9775,276.0143,5.2850,4.4897,2.1234,7.4027,9.7823,2.0367,12.7518,7.7380,5.8659,15.3537,2.4286,9.1491,6.5062,10.9043,5.7533,7.6285,2.4993,6.6012,11.9704,8.4195,6.3070,4.5969,6.8938,4.5683,20.9103,11.2859,5.7683,7.1181,8.4033,2.0121,1.0072,17.7485,4.9523,13.8019,4.5051,1.6481,4.0256,8.3684,4.2315,15.3750,2.0486,12.6693,100.2594,3.9138,12.0716,7.3817,9.9526,1.6341,3.4675,0.6929,0.6047,4.1258,0.6059,12.6028,3.5686,6.8210,8.9059,26.1250,1.2616,2.9091,6.4152,4.3074,8.8632,1.2898,14.3731,9.3291,7.7024,11.5152,8.1396,6.5313,3.9437,3.5000,4.7861,13.2765,7.1134,5.3214,9.0278,0.6458,6.7615,4.6875,11.3742,0.2344
1995-02-20,12.8223,2.4931,7.3202,5.8487,6.5057,3.5311,4.0676,2.9676,10.0917,14.0051,5.3535,3.7336,3.4531,3.9564,3.1091,14.2457,8.9083,4.3589,2.1781,1.9298,4.3840,6.6444,6.7213,3.3679,43.9138,2.4032,5.0135,1.9999,7.3817,3.4675,6.2451,0.6047,4.9765,3.5535,13.8019,3.2581,4.0256,1.1820,2.2417,10.8161,3.0914,2.3019,6.4620,6.0419,2.5626,5.7643,131.2500,8.4708,3.7580,9.8598,4.4967,4.2400,9.6582,6.3563,8.7210,8.1296,12.1271,16.0538,1.7090,6.9775,276.0143,5.2850,4.4897,2.1234,7.4027,9.7823,2.0367,12.7518,7.7380,5.8659,15.3537,2.4286,9.1491,6.5062,10.9043,5.7533,7.6285,2.4993,6.6012,11.9704,8.4195,6.3070,4.5969,6.8938,4.5683,20.9103,11.2859,5.7683,7.1181,8.4033,2.0121,1.0072,17.7485,4.9523,13.8019,4.5051,1.6481,4.0256,8.3684,4.2315,15.3750,2.0486,12.6693,100.2594,3.9138,12.0716,7.3817,9.9526,1.6341,3.4675,0.6929,0.6047,4.1258,0.6059,12.6028,3.5686,6.8210,8.9059,26.1250,1.2616,2.9091,6.4152,4.3074,8.8632,1.2898,14.3731,9.3291,7.7024,11.5152,8.1396,6.5313,3.9437,3.5000,4.7861,13.2765,7.1134,5.3214,9.0278,0.6458,6.7615,4.6875,11.3742,0.2344
1995-02-21,12.6941,2.4672,7.3981,5.9514,6.5482,3.6483,4.0676,2.9948,9.9730,13.7287,5.3114,3.7837,3.4531,3.9564,3.1777,14.2742,8.9083,4.4018,2.1781,1.9849,4.2991,6.5945,6.7424,3.3006,44.1980,2.4174,5.0711,1.9696,7.0781,3.3817,6.2215,0.6047,4.9994,3.5875,14.0195,3.2659,4.1787,1.1878,2.2448,10.8161,3.0914,2.3454,6.5949,5.9932,2.5257,5.7959,125.0000,8.5543,3.7879,9.9727,4.4967,4.4353,9.8182,6.4883,8.7738,8.0092,12.1271,16.0538,1.6993,6.9127,269.9995,5.2755,4.5227,2.0766,7.4140,9.7109,2.0719,12.8184,7.8875,5.7290,15.3537,2.4286,9.1039,6.4481,10.9043,5.8678,7.6663,2.5104,6.6285,11.8214,8.5164,6.2238,4.6933,6.9132,4.5896,21.2897,11.3977,5.6552,7.1791,8.5089,2.0342,1.0550,17.6039,4.8367,14.0195,4.4952,1.6481,4.1787,8.2809,4.3532,14.8125,1.9732,12.2783,101.9918,3.8295,12.1535,7.0781,10.1051,1.6662,3.3817,0.6758,0.6047,4.1609,0.6027,12.6028,3.5773,6.8210,8.9059,26.2500,1.2616,2.8512,6.4152,4.2832,8.7585,1.2898,14.4795,9.4000,7.7385,11.6270,8.1827,6.2738,3.9980,3.7500,4.7340,13.3983,7.0866,5.3429,8.9619,0.6250,6.7615,4.5938,11.3742,0.2344
1995-02-22,12.6941,2.5395,7.4760,6.0540,6.4632,3.6817,4.0219,3.0402,10.0521,13.9130,5.3114,3.7837,3.4241,3.9564,3.1777,14.3026,8.9083,4.3803,2.1781,1.9573,4.3274,6.7274,6.7213,3.3343,44.0559,2.4246,5.0711,1.9595,7.1221,3.4920,6.1268,0.6159,4.9537,3.5875,14.7034,3.2917,4.3538,1.2052,2.2448,11.0149,3.1824,2.3454,6.5949,5.9444,2.5442,5.8276,121.8750,8.5710,3.7679,9.9351,4.4693,4.3516,9.9047,6.6202,9.0117,7.9791,12.3708,16.0538,1.6993,6.9775,272.6727,5.2660,4.5888,2.0633,7.5269,9.8537,2.0437,12.6186,7.9249,5.8203,15.3537,2.4095,9.1642,6.5034,10.9458,5.8678,7.8551,2.5885,6.6433,12.1194,8.5003,6.2570,4.6933,7.0874,4.6961,21.2476,11.3232,5.8135,7.1588,8.4877,2.0783,1.0660,17.7846,4.9523,14.7034,4.5494,1.7407,4.3538,8.3393,4.3532,15.0000,1.9606,12.6693,100.4760,3.8755,12.1535,7.1221,10.0852,1.6662,3.4920,0.6655,0.6159,4.1398,0.6027,12.7828,3.5253,6.9989,8.9059,26.0000,1.2616,2.8512,6.4152,4.2348,8.7585,1.2898,14.2666,9.3291,7.7565,11.6270,8.1827,6.3145,4.0704,4.3750,4.8207,13.2765,7.0463,5.3643,9.1156,0.6250,6.7615,4.8438,11.4026,0.2318
1995-02-23,12.6941,2.5447,7.4760,6.0027,6.3781,3.6483,4.0904,3.0221,10.0521,13.4523,5.3535,3.8589,3.4821,3.9693,3.2234,14.8725,8.7187,4.4447,2.1286,1.9573,4.4830,6.8271,6.7424,3.3679,44.4823,2.4032,5.0711,1.9696,7.0462,3.5410,6.1978,0.6159,4.8167,3.5819,14.6723,3.2271,4.4194,1.3095,2.2693,11.0547,3.1369,2.3454,6.7819,5.9932,2.5442,5.7959,118.7500,8.5209,3.7380,9.9351,4.5241,4.4353,9.8398,6.4883,8.9588,8.0694,12.4927,15.9736,1.7623,6.9402,277.3509,5.2660,4.5888,2.1034,7.6058,9.9251,2.1001,12.9848,7.9622,5.9801,15.7131,2.4668,9.4656,6.6211,11.1116,5.9536,7.8299,2.6220,6.6570,12.1194,8.5164,6.3902,4.7254,7.1455,4.7174,20.9525,11.4722,5.9040,7.2401,8.5511,2.0755,1.0477,18.0015,4.9715,14.6723,4.5395,1.8333,4.4194,8.8933,4.1401,14.7500,2.0360,12.7084,97.8774,3.8449,12.4539,7.0462,10.2381,1.6895,3.5410,0.6724,0.6159,4.1609,0.5806,12.7828,3.5340,7.2309,9.1167,26.2500,1.2775,2.8512,6.3677,4.2348,8.7585,1.2898,14.2666,9.4355,7.7926,11.7015,8.1827,6.4500,4.1065,4.2500,4.9075,12.9111,7.0194,5.4073,9.1376,0.6250,6.7615,5.1250,11.3457,0.2214
1995-02-24,12.8009,2.5292,7.6317,6.0027,6.2931,3.6315,4.0904,3.0765,10.0521,13.8209,5.3535,3.8589,3.4821,3.9758,3.2463,14.6730,8.8135,4.4233,2.1286,1.9298,4.5537,6.7607,6.7213,3.4016,45.1928,2.3747,5.0711,1.8989,7.0462,3.5165,6.2215,0.6215,4.8852,3.5024,14.6723,3.2452,4.3538,1.3095,2.3061,10.9354,3.0914,2.3019,6.7819,5.9444,2.5442,5.8276,121.8750,8.4708,3.7879,10.0480,4.4967,4.4632,9.9263,6.4440,9.1438,8.0694,12.4927,15.9736,1.7671,7.0487,279.0217,5.2565,4.5227,2.1034,7.5156,9.9251,2.0860,13.1846,8.0744,6.0942,15.7131,2.4286,9.6917,6.7683,11.0909,5.8964,7.6789,2.6443,6.5885,12.1194,8.5164,6.5233,4.7094,7.3005,4.6642,20.9946,11.3977,5.8814,7.3011,8.6989,2.0177,1.0072,17.8930,5.0679,14.6723,4.5543,1.8704,4.3538,9.0974,4.1706,14.8750,2.0360,12.4347,96.7947,3.8372,12.6997,7.0462,10.2381,1.7157,3.5165,0.6485,0.6215,4.0907,0.5617,12.8428,3.6033,7.1535,9.0303,26.1250,1.2935,2.8628,6.4627,4.1380,8.7934,1.2898,14.1601,9.4709,7.9008,11.8133,8.0966,6.5855,4.1427,4.1250,4.9595,12.7893,7.1537,5.4073,9.2694,0.6250,6.8028,5.1250,11.2320,0.2292
1995-02-27,12.6514,2.5498,7.5928,6.0540,6.3781,3.6148,4.0676,3.0221,10.0521,13.6366,5.3957,3.9090,3.5112,3.9048,3.1795,14.7585,8.8135,4.3803,2.0791,1.9022,4.3699,6.7103,6.6581,3.3679,44.4823,2.3604,5.0423,1.7272,6.9132,3.4307,6.1268,0.6103,4.7939,3.4967,14.6723,3.2375,4.3975,1.2863,2.2325,10.8558,3.0914,2.3019,6.7352,5.8470,2.5257,5.8909,121.8750,8.5042,3.7879,9.8598,4.5241,4.4074,9.7966,6.3775,9.0645,8.1899,12.3708,15.8130,1.7284,6.8752,277.9914,5.2186,4.4897,2.0900,7.4140,9.8894,2.1213,12.7851,8.0744,5.9116,15.4948,2.4142,9.7671,6.7683,10.9872,5.8964,7.6411,2.5997,6.5611,12.0200,8.3872,6.6065,4.6933,7.1649,4.5683,20.6995,11.3604,5.7456,7.2198,8.6567,2.0094,0.9925,17.8207,5.0872,14.6723,4.5149,1.8796,4.3975,9.0391,4.1097,14.7500,2.0235,11.8873,96.1451,3.9061,12.4539,6.9132,10.1235,1.6924,3.4307,0.6451,0.6103,4.0135,0.5743,12.4827,3.5773,7.1922,8.9007,26.2500,1.2775,2.8512,6.4627,4.0049,8.7934,1.3256,14.1601,9.4177,7.8648,11.5524,8.0535,6.5584,4.0523,3.7500,4.8728,12.7893,7.0060,5.3214,9.2255,0.6250,6.8028,5.3438,11.0898,0.2292
1995-02-28,12.8651,2.6014,7.5928,6.0540,6.4206,3.6315,4.0676,2.9585,10.0521,14.0051,5.4378,3.9090,3.5692,4.0145,3.2253,14.8440,8.9083,4.4662,2.1781,1.9298,4.3699,6.6935,6.7635,3.4690,44.1980,2.4317,5.1575,1.7575,6.8183,3.2959,6.1505,0.6047,4.9765,3.5762,15.4183,3.2969,4.3975,1.3559,2.2632,10.7763,3.3642,2.3019,6.7819,5.8470,2.5626,5.9543,118.7500,8.5376,3.7979,10.0480,4.5790,4.4074,9.8398,6.5990,9.2760,8.0995,12.4318,15.8933,1.7187,6.9619,277.6569,5.3514,4.8199,2.0766,7.4027,9.9251,2.1213,12.9515,8.2239,5.8203,15.6767,2.4477,10.0152,6.8271,10.9458,5.8964,7.7041,2.6331,6.5200,12.2684,8.5488,6.6731,4.8219,7.3198,4.6642,20.6152,11.2859,5.7683,7.3011,8.8045,2.0838,1.0513,17.8207,5.1064,15.4183,4.5297,1.9444,4.3975,9.1557,4.2923,15.1875,2.0612,12.5129,99.6098,4.0976,12.5085,6.8183,10.1617,1.6749,3.2959,0.6519,0.6047,3.9574,0.5901,12.5428,3.5686,7.3469,8.8143,26.5000,1.2935,2.9207,6.4627,3.9565,8.7934,1.3328,14.2666,9.4355,7.9369,11.6642,8.1827,6.5855,4.1065,4.3750,4.9248,12.5762,7.4087,5.3429,9.2255,0.6250,6.8166,5.4063,11.2604,0.2240
