date,ppdce_price,ldce_price,ppdec_volume,ldce_volume
2017/11/3 9:35,9685,8856,9146,8268
2017/11/3 9:50,9695,8891,9556,16298
2017/11/3 9:55,9730,8930,16214,27340
2017/11/3 10:05,9740,8947,10220,22720
2017/11/3 10:15,9735,8947,6352,7934
2017/11/3 10:40,9730,8938,4318,5770
2017/11/3 10:45,9740,8946,3878,4104
2017/11/3 11:00,9725,8934,4002,7354
2017/11/3 11:05,9715,8928,3482,4008
2017/11/3 11:10,9725,8922,5238,5334
2017/11/3 11:20,9720,8925,3578,8852
2017/11/3 11:25,9725,8923,2774,4656
2017/11/3 11:30,9725,8927,3250,6508
2017/11/3 13:35,9715,8920,7364,9118
2017/11/3 13:40,9700,8903,9604,16326
2017/11/3 13:45,9685,8895,14322,10442
2017/11/3 13:50,9675,8894,8010,7210
2017/11/3 14:00,9650,8885,16376,10398
2017/11/3 14:05,9665,8893,8254,6638
2017/11/3 14:10,9670,8910,7086,11836
2017/11/3 14:25,9655,8910,3734,5344
2017/11/3 14:30,9670,8928,4700,8112
2017/11/3 14:35,9680,8932,5064,8304
2017/11/3 14:40,9690,8946,7262,15794
2017/11/3 14:45,9685,8938,4652,8820
2017/11/3 14:50,9705,8951,11248,12784
2017/11/3 14:55,9715,8958,10770,18264
2017/11/6 9:10,9820,9059,20804,19626
2017/11/6 9:15,9800,9055,16088,14744
2017/11/6 9:20,9795,9058,6216,9252
2017/11/6 9:30,9780,9039,11040,10492
2017/11/6 9:35,9785,9032,4802,7284
2017/11/6 9:40,9795,9051,4670,5704
2017/11/6 9:45,9780,9034,4630,7096
2017/11/6 9:50,9790,9048,3218,3474
2017/11/6 9:55,9795,9046,4538,4756
2017/11/6 10:00,9820,9059,11996,10368
2017/11/6 10:05,9825,9074,12882,12350
2017/11/6 10:10,9810,9060,3950,5480
2017/11/6 10:15,9805,9049,4122,6596
2017/11/6 10:40,9805,9045,3566,3728
2017/11/6 10:45,9820,9063,2988,5708
2017/11/6 10:50,9825,9071,2460,5870
2017/11/6 10:55,9825,9077,2414,6422
2017/11/6 11:05,9835,9075,6782,10280
2017/11/6 11:10,9825,9077,5262,11610
2017/11/6 11:25,9850,9090,5912,6740
2017/11/6 11:30,9850,9092,9418,7686
2017/11/6 13:35,9845,9089,8406,11754
2017/11/6 13:55,9845,9074,2494,4802
2017/11/6 14:00,9845,9081,2976,4648
2017/11/6 14:10,9825,9060,9292,12956
2017/11/6 14:15,9825,9056,2850,5286
2017/11/6 14:35,9865,9087,8678,7426
2017/11/6 14:40,9875,9089,3602,3300
2017/11/6 14:45,9870,9090,2980,3092
2017/11/6 14:50,9865,9088,5990,5250
2017/11/6 14:55,9840,9071,9630,8764
2017/11/7 9:00,9895,9133,1440,790
2017/11/7 9:05,9890,9143,28186,40148
2017/11/7 9:10,9900,9147,8170,16298
2017/11/7 9:15,9880,9120,7750,18126
2017/11/7 9:20,9875,9119,9852,9198
2017/11/7 9:35,9865,9116,5910,8904
2017/11/7 9:40,9865,9115,4236,4140
2017/11/7 9:45,9870,9116,2342,5806
2017/11/7 9:50,9865,9116,2546,3746
2017/11/7 9:55,9875,9123,3222,4036
2017/11/7 10:00,9870,9124,874,1496
2017/11/7 10:05,9885,9128,5410,5338
2017/11/7 10:10,9885,9125,2302,4028
2017/11/7 10:50,9890,9130,3614,3118
2017/11/7 10:55,9885,9128,1974,6064
2017/11/7 11:00,9885,9123,1518,2184
2017/11/7 11:20,9895,9166,8526,18540
2017/11/7 11:30,9840,9089,13802,19676
2017/11/7 13:40,9835,9096,8094,7412
2017/11/7 13:45,9810,9078,9332,5976
2017/11/7 13:50,9815,9081,5894,6580
2017/11/7 13:55,9820,9091,3462,4418
2017/11/7 14:10,9830,9093,7516,6842
2017/11/7 14:20,9805,9073,4008,6094
2017/11/7 14:30,9815,9087,4232,3850
2017/11/7 14:35,9815,9088,4612,2520
2017/11/7 14:40,9830,9111,5324,8928
2017/11/7 14:55,9895,9158,14414,18774
2017/11/7 15:00,9885,9156,11296,16198
2017/11/8 9:10,9845,9098,13450,14212
2017/11/8 9:20,9870,9123,5088,8742
2017/11/8 9:30,9870,9121,1678,2762
2017/11/8 9:35,9850,9106,9556,8066
2017/11/8 9:40,9855,9119,4594,4554
2017/11/8 9:45,9860,9121,3986,8334
2017/11/8 9:50,9865,9124,4096,3694
2017/11/8 9:55,9870,9134,1622,4744
2017/11/8 10:00,9870,9131,5572,11222
2017/11/8 10:05,9880,9157,5810,25342
2017/11/8 10:10,9870,9150,3912,8164
2017/11/8 10:35,9890,9201,8622,52006
2017/11/8 10:45,9905,9223,5338,19248
2017/11/8 10:50,9920,9249,8828,24714
2017/11/8 10:55,9900,9237,6660,10970
2017/11/8 11:00,9900,9232,8568,12276
2017/11/8 11:10,9910,9239,5890,10764
2017/11/8 11:15,9905,9235,4738,11192
2017/11/8 11:20,9910,9240,4092,5536
2017/11/8 11:25,9910,9233,5286,6156
2017/11/8 11:30,9920,9239,5170,9452
2017/11/8 13:35,9890,9216,9522,16362
2017/11/8 13:45,9885,9188,5280,8004
2017/11/8 13:50,9880,9192,5954,8708
2017/11/8 13:55,9860,9173,10202,12368
2017/11/8 14:00,9865,9185,5148,7242
2017/11/8 14:15,9875,9195,3326,6048
2017/11/8 14:25,9880,9202,3948,3986
2017/11/8 14:30,9875,9200,3110,9660
2017/11/8 14:50,9880,9209,2932,7196
2017/11/8 14:55,9875,9196,4080,8440
2017/11/8 15:00,9850,9191,13414,15798
2017/11/9 9:25,9935,9264,7874,7956
2017/11/9 9:40,9995,9309,7816,9668
2017/11/9 9:50,9995,9325,9540,9408
2017/11/9 9:55,10005,9325,8316,5444
2017/11/9 10:05,9995,9300,9414,11554
2017/11/9 10:10,9990,9300,3328,4420
2017/11/9 10:15,9970,9294,5152,4848
2017/11/9 11:00,9935,9232,4848,5140
2017/11/9 11:05,9940,9245,4152,6766
2017/11/9 11:10,9915,9196,7212,15236
2017/11/9 11:15,9910,9193,13342,15104
2017/11/9 11:20,9920,9207,5646,6568
2017/11/9 13:35,9855,9155,14880,18422
2017/11/9 13:40,9870,9170,9044,9598
2017/11/9 13:45,9870,9164,5002,7728
2017/11/9 13:50,9875,9168,2670,4140
2017/11/9 13:55,9860,9164,5524,4108
2017/11/9 14:00,9860,9159,4700,8344
2017/11/9 14:05,9870,9187,7832,9922
2017/11/9 14:10,9875,9190,7606,5870
2017/11/9 14:25,9900,9220,6656,15012
2017/11/9 14:30,9880,9192,6564,8848
2017/11/9 14:35,9895,9212,9752,11416
2017/11/9 14:45,9910,9214,9646,5186
2017/11/9 14:50,9910,9217,3498,6102
2017/11/9 14:55,9915,9211,2960,6312
2017/11/10 9:05,9905,9200,15196,17248
2017/11/10 9:20,9930,9239,11744,14716
2017/11/10 9:25,9875,9197,25534,17834
2017/11/10 9:30,9885,9202,12016,11492
2017/11/10 9:35,9880,9179,11806,14044
2017/11/10 9:40,9885,9182,6532,7302
2017/11/10 9:50,9870,9169,7174,9016
2017/11/10 9:55,9890,9178,9742,10142
2017/11/10 10:00,9895,9190,8786,8720
2017/11/10 10:45,9880,9171,4280,4170
2017/11/10 10:55,9830,9114,13284,17418
2017/11/10 11:05,9830,9100,24048,20800
2017/11/10 11:10,9830,9084,6098,8496
2017/11/10 11:15,9835,9093,5866,14388
2017/11/10 11:20,9820,9083,5394,5780
2017/11/10 11:25,9820,9086,4242,5580
2017/11/10 11:30,9825,9082,5852,5570
2017/11/10 13:35,9830,9110,6628,12038
2017/11/10 13:40,9795,9090,18660,7324
2017/11/10 13:50,9815,9110,3866,5056
2017/11/10 13:55,9815,9106,6086,4254
2017/11/10 14:05,9815,9104,3560,4816
2017/11/10 14:10,9800,9090,3318,3864
2017/11/10 14:20,9795,9082,9292,7834
2017/11/10 14:25,9790,9088,8564,5476
2017/11/10 14:30,9805,9096,6884,6100
2017/11/10 14:40,9800,9075,4070,11430
2017/11/10 14:45,9790,9059,3276,12588
2017/11/10 14:50,9790,9058,6566,15016
2017/11/10 14:55,9805,9067,8538,8192
2017/11/10 15:00,9810,9077,13188,15632
2017/11/13 9:00,9815,9061,1310,412
2017/11/13 9:10,9815,9108,12912,15904
2017/11/13 9:15,9820,9095,10702,11476
2017/11/13 9:20,9815,9097,6694,7046
2017/11/13 9:40,9755,9065,9778,9508
2017/11/13 9:45,9750,9073,4558,3870
2017/11/13 9:55,9755,9080,5002,8314
2017/11/13 10:05,9755,9086,4026,4630
2017/11/13 10:10,9765,9090,1770,2608
2017/11/13 10:35,9745,9074,2072,3534
2017/11/13 10:45,9785,9150,19608,42776
2017/11/13 10:50,9790,9143,3780,8834
2017/11/13 10:55,9790,9145,3356,11146
2017/11/13 11:05,9800,9152,2018,5554
2017/11/13 11:10,9815,9165,9570,15676
2017/11/13 11:15,9820,9175,5290,9184
2017/11/13 11:20,9830,9189,7722,11872
2017/11/13 13:35,9790,9140,5026,10442
2017/11/13 13:40,9785,9145,6064,5826
2017/11/13 13:45,9760,9111,8784,18470
2017/11/13 13:50,9770,9128,4510,9724
2017/11/13 13:55,9780,9135,6312,9724
2017/11/13 14:00,9785,9140,3556,7612
2017/11/13 14:10,9780,9140,2620,4724
2017/11/13 14:25,9800,9176,6760,12528
2017/11/13 14:30,9800,9178,4502,8812
2017/11/13 14:35,9805,9181,6096,11608
2017/11/13 14:40,9820,9188,6172,9160
2017/11/13 15:00,9845,9181,14502,12944
2017/11/14 9:00,9860,9200,750,696
2017/11/14 9:10,9870,9195,7172,8612
2017/11/14 9:25,9840,9149,4462,12670
2017/11/14 9:30,9835,9124,4216,19402
2017/11/14 9:35,9835,9121,5840,23204
2017/11/14 9:45,9860,9139,7150,4546
2017/11/14 9:55,9860,9147,4430,5014
2017/11/14 10:00,9850,9126,2914,5080
2017/11/14 10:05,9830,9097,12722,17080
2017/11/14 10:10,9840,9114,4204,8898
2017/11/14 10:40,9815,9075,6306,15846
2017/11/14 10:45,9800,9068,12464,18454
2017/11/14 10:50,9785,9068,20128,21068
2017/11/14 10:55,9780,9068,8294,13602
2017/11/14 11:00,9780,9068,4770,4948
2017/11/14 11:05,9805,9083,8836,7510
2017/11/14 11:10,9795,9077,4326,4356
2017/11/14 11:15,9785,9079,3752,5712
2017/11/14 11:20,9795,9082,6920,4158
2017/11/14 11:25,9780,9074,3010,3684
2017/11/14 11:30,9785,9078,2272,4050
2017/11/14 13:35,9815,9108,7124,14124
2017/11/14 13:45,9815,9096,2850,7408
2017/11/14 13:50,9810,9091,3228,4690
2017/11/14 14:05,9795,9081,3150,3972
2017/11/14 14:10,9780,9073,5560,4572
2017/11/14 14:15,9785,9073,4420,8144
2017/11/14 14:20,9785,9077,1670,3676
2017/11/14 14:25,9780,9077,3980,4288
2017/11/14 14:30,9780,9072,3708,7426
2017/11/14 14:40,9800,9091,5550,6754
2017/11/14 14:45,9800,9091,2422,3408
2017/11/14 14:50,9805,9108,5630,11062
2017/11/14 15:00,9805,9097,10392,11098
2017/11/15 9:00,9605,8900,2754,3564
2017/11/15 9:15,9650,8911,18030,22302
2017/11/15 9:20,9615,8891,23022,25176
2017/11/15 9:25,9625,8886,10632,12832
2017/11/15 9:30,9610,8861,19648,26252
2017/11/15 9:45,9620,8895,5208,9502
2017/11/15 10:00,9635,8894,12432,12500
2017/11/15 10:05,9635,8886,5952,11084
2017/11/15 10:15,9665,8917,9840,6412
2017/11/15 10:40,9660,8914,3952,4024
2017/11/15 10:45,9655,8912,3096,2450
2017/11/15 10:50,9660,8908,3354,3300
2017/11/15 11:00,9660,8898,6326,4544
2017/11/15 11:05,9670,8904,7506,7412
2017/11/15 11:20,9665,8893,4068,8558
2017/11/15 11:30,9665,8908,2568,5000
2017/11/15 13:35,9725,8947,24484,18556
2017/11/15 13:40,9710,8941,8032,9144
2017/11/15 13:45,9720,8951,3568,5766
2017/11/15 13:55,9700,8938,3582,6358
2017/11/15 14:00,9700,8956,5458,9824
2017/11/15 14:10,9685,8943,3240,3244
2017/11/15 14:15,9690,8944,3588,3204
2017/11/15 14:20,9695,8941,3840,5372
2017/11/15 14:35,9690,8960,9198,9214
2017/11/15 14:40,9690,8955,5970,5482
2017/11/15 14:45,9685,8955,5716,5932
2017/11/15 14:50,9675,8947,7770,9796
2017/11/15 14:55,9685,8949,10632,9526
2017/11/16 9:10,9625,8918,10380,8880
2017/11/16 9:15,9625,8928,7492,7056
2017/11/16 9:20,9635,8942,6098,8224
2017/11/16 9:25,9630,8940,4148,4448
2017/11/16 9:35,9630,8946,8966,11076
2017/11/16 9:45,9610,8919,12986,12734
2017/11/16 10:00,9600,8870,9098,22698
2017/11/16 10:05,9605,8886,14568,15918
2017/11/16 10:45,9600,8873,2490,3740
2017/11/16 10:50,9590,8865,6446,10302
2017/11/16 10:55,9595,8880,2678,5798
2017/11/16 11:05,9595,8871,2214,4914
2017/11/16 11:10,9590,8875,1306,3880
2017/11/16 11:15,9580,8864,9960,6378
2017/11/16 11:20,9585,8871,5444,15234
2017/11/16 13:35,9585,8895,7632,13160
2017/11/16 13:40,9580,8903,7574,8694
2017/11/16 13:45,9590,8917,10088,20460
2017/11/16 13:55,9590,8910,5262,8250
2017/11/16 14:00,9585,8909,11856,6736
2017/11/16 14:05,9570,8881,21440,19184
2017/11/16 14:15,9565,8880,4800,3412
2017/11/16 14:30,9550,8868,6356,6994
2017/11/16 14:35,9555,8872,5778,6096
2017/11/16 14:45,9540,8858,2976,14880
2017/11/16 14:50,9560,8862,5464,10356
2017/11/16 15:00,9555,8873,13310,13472
2017/11/17 9:05,9555,8867,22200,19370
2017/11/17 9:10,9545,8870,14726,15746
2017/11/17 9:20,9520,8867,5886,7066
2017/11/17 9:25,9515,8844,8432,11488
2017/11/17 9:30,9530,8864,5452,12196
2017/11/17 9:35,9525,8864,3250,5160
2017/11/17 9:40,9535,8864,2446,3350
2017/11/17 9:45,9535,8866,4066,6116
2017/11/17 9:50,9525,8846,4100,7516
2017/11/17 10:00,9535,8850,2390,2512
2017/11/17 10:05,9550,8888,10386,13696
2017/11/17 10:10,9555,8893,7334,16474
2017/11/17 10:35,9565,8902,7706,12252
2017/11/17 10:45,9585,8921,8902,14584
2017/11/17 10:50,9590,8939,9152,20000
2017/11/17 10:55,9585,8931,4892,13508
2017/11/17 11:05,9610,8992,10222,28084
2017/11/17 11:10,9615,9007,4206,10100
2017/11/17 11:15,9595,8990,5174,10352
2017/11/17 11:20,9595,8984,2764,7698
2017/11/17 11:30,9610,8997,3076,4742
2017/11/17 13:35,9630,9028,12004,16068
2017/11/17 13:40,9630,9029,5924,7922
2017/11/17 13:50,9620,9021,3054,8440
2017/11/17 13:55,9590,9011,5952,7492
2017/11/17 14:00,9590,9018,7136,7882
2017/11/17 14:05,9580,9024,15030,11104
2017/11/17 14:10,9575,9029,3406,8162
2017/11/17 14:15,9595,9066,9084,20926
2017/11/17 14:20,9610,9055,9356,14436
2017/11/17 14:25,9620,9054,7412,12842
2017/11/17 14:30,9610,9052,6520,6880
2017/11/17 14:35,9605,9054,4838,9058
2017/11/17 14:55,9590,9018,5778,13400
2017/11/20 9:05,9625,9039,17446,29826
2017/11/20 9:10,9640,9031,9890,14510
2017/11/20 9:15,9650,9041,12922,8392
2017/11/20 9:20,9645,9040,8502,8058
2017/11/20 9:25,9630,9036,4048,4318
2017/11/20 9:30,9625,9018,2586,12406
2017/11/20 9:50,9625,9027,4258,5236
2017/11/20 10:15,9610,9052,3780,7978
2017/11/20 10:35,9590,9020,9236,12972
2017/11/20 10:40,9595,9013,6238,11508
2017/11/20 10:45,9590,9018,5156,11820
2017/11/20 10:55,9605,9044,3104,7500
2017/11/20 11:10,9605,9042,1814,4136
2017/11/20 11:20,9625,9092,5936,25078
2017/11/20 11:25,9640,9112,12058,23166
2017/11/20 13:40,9705,9114,16114,7230
2017/11/20 13:55,9730,9141,11588,14556
2017/11/20 14:00,9730,9134,15732,12330
2017/11/20 14:15,9725,9145,3482,7814
2017/11/20 14:20,9725,9145,4202,5522
2017/11/20 14:25,9710,9136,5360,4192
2017/11/20 14:30,9710,9128,2946,3576
2017/11/20 14:35,9715,9145,2866,3696
2017/11/20 14:45,9725,9165,2310,5570
2017/11/20 14:50,9725,9151,7518,7554
2017/11/20 15:00,9705,9155,9790,14104
2017/11/21 9:05,9715,9156,14448,25920
2017/11/21 9:10,9735,9172,7180,8664
2017/11/21 9:15,9735,9187,10868,13386
2017/11/21 9:20,9745,9193,5166,17350
2017/11/21 9:30,9745,9200,6200,6366
2017/11/21 9:45,9755,9191,3562,7690
2017/11/21 10:00,9790,9213,16382,17488
2017/11/21 10:15,9770,9187,6652,12916
2017/11/21 10:35,9770,9181,4620,6624
2017/11/21 10:40,9765,9184,3012,4212
2017/11/21 10:45,9765,9176,3382,5846
2017/11/21 10:50,9760,9171,1014,4576
2017/11/21 11:10,9765,9162,8272,9910
2017/11/21 11:20,9765,9179,6522,6224
2017/11/21 11:25,9775,9185,2956,5564
2017/11/21 13:35,9775,9187,4888,5498
2017/11/21 13:40,9785,9202,3222,4994
2017/11/21 13:45,9785,9194,3374,5340
2017/11/21 13:50,9790,9196,2114,2476
2017/11/21 13:55,9775,9180,10818,12166
2017/11/21 14:10,9765,9179,2244,5160
2017/11/21 14:15,9760,9165,7844,7706
2017/11/21 14:20,9765,9180,1858,4204
2017/11/21 14:30,9775,9182,1876,1614
2017/11/21 14:35,9785,9194,5188,4864
2017/11/21 14:45,9775,9187,1480,4408
2017/11/21 14:55,9770,9189,2474,4168
2017/11/21 15:00,9780,9191,12156,10428
2017/11/22 9:05,9790,9203,18878,26344
2017/11/22 9:10,9800,9212,8928,15488
2017/11/22 9:15,9805,9202,5100,6568
2017/11/22 9:20,9815,9204,9630,6336
2017/11/22 9:25,9775,9166,14718,20636
2017/11/22 9:30,9780,9172,7722,15228
2017/11/22 9:40,9805,9188,5302,8048
2017/11/22 9:55,9790,9163,4426,6584
2017/11/22 10:00,9790,9172,2550,4908
2017/11/22 10:05,9800,9178,5614,5752
2017/11/22 10:10,9800,9173,2860,1920
2017/11/22 10:15,9765,9149,7664,16764
2017/11/22 10:40,9740,9118,10156,10898
2017/11/22 10:45,9745,9117,2820,6262
2017/11/22 10:50,9740,9112,3364,5544
2017/11/22 10:55,9725,9106,6976,10218
2017/11/22 11:00,9730,9123,3468,9408
2017/11/22 11:05,9750,9132,6202,8786
2017/11/22 11:10,9750,9132,2958,4444
2017/11/22 11:20,9760,9147,5192,8852
2017/11/22 11:25,9780,9180,6560,16920
2017/11/22 11:30,9785,9184,3724,9628
2017/11/22 13:35,9785,9181,6750,6670
2017/11/22 13:50,9815,9172,8738,10660
2017/11/22 14:00,9820,9170,6418,3118
2017/11/22 14:05,9825,9175,3174,2818
2017/11/22 14:15,9825,9182,2104,2664
2017/11/22 14:25,9825,9192,2498,5494
2017/11/22 14:30,9820,9192,2140,2842
2017/11/22 14:35,9820,9186,2846,4322
2017/11/22 14:40,9825,9187,4812,5224
2017/11/22 14:50,9825,9194,2868,4122
2017/11/22 14:55,9810,9189,4682,4430
2017/11/22 15:00,9825,9218,7702,13816
2017/11/23 9:10,9890,9290,12456,36618
2017/11/23 9:20,9880,9263,3890,5840
2017/11/23 9:25,9880,9272,2570,8236
2017/11/23 9:40,9860,9233,4612,11238
2017/11/23 9:50,9845,9216,4674,7220
2017/11/23 10:00,9850,9224,4836,5802
2017/11/23 10:05,9835,9213,3098,7060
2017/11/23 10:10,9840,9225,1698,4206
2017/11/23 10:15,9825,9210,4016,4902
2017/11/23 10:40,9825,9212,6328,3408
2017/11/23 10:45,9830,9230,3518,3682
2017/11/23 10:50,9830,9239,4140,5326
2017/11/23 11:00,9835,9238,856,2170
2017/11/23 11:05,9830,9229,2158,3072
2017/11/23 11:25,9855,9235,6226,10036
2017/11/23 11:30,9860,9241,7080,7784
2017/11/23 13:35,9835,9221,4942,4782
2017/11/23 13:50,9825,9225,2724,5568
2017/11/23 14:00,9820,9225,3588,2292
2017/11/23 14:15,9780,9207,4014,6332
2017/11/23 14:20,9770,9187,4684,13918
2017/11/23 14:25,9775,9187,1776,5886
2017/11/23 14:30,9780,9171,2272,6946
2017/11/23 14:40,9760,9148,5842,15142
2017/11/24 9:05,9740,9172,17316,25544
2017/11/24 9:20,9735,9179,5586,5124
2017/11/24 9:25,9745,9175,11550,6962
2017/11/24 9:30,9745,9177,5448,4804
2017/11/24 9:35,9765,9238,11840,36042
2017/11/24 9:45,9760,9230,1728,3932
2017/11/24 10:05,9740,9199,4028,9834
2017/11/24 10:10,9740,9207,4720,4916
2017/11/24 10:40,9745,9198,4942,5300
2017/11/24 10:45,9745,9206,2108,5394
2017/11/24 10:55,9755,9215,2944,2566
2017/11/24 11:00,9755,9215,2320,3164
2017/11/24 11:05,9760,9223,1322,4536
2017/11/24 11:20,9750,9202,3216,3466
2017/11/24 11:30,9750,9192,1256,3498
2017/11/24 13:35,9735,9185,4638,9888
2017/11/24 13:40,9745,9187,2884,5116
2017/11/24 13:55,9745,9181,1548,2978
2017/11/24 14:00,9735,9173,1570,4838
2017/11/24 14:25,9755,9186,678,1938
2017/11/24 14:30,9780,9210,6608,6412
2017/11/24 14:40,9760,9189,5232,6798
2017/11/24 14:50,9765,9188,2570,5900
2017/11/24 14:55,9770,9191,2884,3954
2017/11/24 15:00,9780,9190,6520,8656
2017/11/27 9:05,9800,9194,16260,20782
2017/11/27 9:15,9825,9255,10570,16546
2017/11/27 9:20,9825,9240,4670,5644
2017/11/27 9:25,9845,9260,4538,6368
2017/11/27 9:30,9870,9267,11402,8000
2017/11/27 9:35,9865,9263,6166,5858
2017/11/27 9:40,9875,9267,4686,5498
2017/11/27 9:45,9880,9270,7220,7344
2017/11/27 10:05,9880,9271,5824,5344
2017/11/27 10:15,9880,9264,2806,3308
2017/11/27 10:35,9885,9304,5076,20284
2017/11/27 10:45,9865,9312,3644,8048
2017/11/27 10:55,9850,9300,6230,4622
2017/11/27 11:05,9830,9276,7766,9172
2017/11/27 11:10,9790,9262,16968,11532
2017/11/27 11:15,9765,9259,13622,6982
2017/11/27 11:20,9780,9262,12004,9938
2017/11/27 11:25,9775,9248,7712,5522
2017/11/27 11:30,9730,9185,19466,25040
2017/11/27 13:55,9625,9099,12398,12266
2017/11/27 14:05,9620,9099,8052,9128
2017/11/27 14:10,9620,9094,2898,5698
2017/11/27 14:15,9620,9096,5564,5378
2017/11/27 14:20,9620,9087,4138,6064
2017/11/27 14:30,9605,9071,7486,15178
2017/11/27 14:35,9600,9062,12300,15346
2017/11/27 14:40,9600,9068,6946,4476
2017/11/27 14:45,9550,9025,18364,16392
2017/11/27 14:50,9555,8989,13596,34916
2017/11/27 14:55,9550,8965,9068,18730
2017/11/27 15:00,9530,8910,22650,34990
2017/11/28 9:00,9570,8910,2802,464
2017/11/28 9:10,9535,8923,15476,12484
2017/11/28 9:15,9545,8915,14170,6988
2017/11/28 9:20,9540,8916,5910,4322
2017/11/28 9:25,9545,8926,19176,8632
2017/11/28 9:35,9545,8925,5448,3864
2017/11/28 9:45,9545,8928,4656,6148
2017/11/28 9:50,9545,8943,2898,8104
2017/11/28 10:00,9525,8908,2266,4782
2017/11/28 10:05,9525,8908,5196,8394
2017/11/28 10:10,9530,8910,3626,6862
2017/11/28 10:15,9540,8917,2242,3622
2017/11/28 10:40,9535,8916,2146,4352
2017/11/28 10:45,9530,8912,2148,3312
2017/11/28 10:55,9505,8903,2916,2844
2017/11/28 11:05,9525,8920,8308,6100
2017/11/28 11:10,9540,8924,7502,7170
2017/11/28 11:20,9520,8899,2912,8714
2017/11/28 11:30,9505,8886,2490,6854
2017/11/28 13:40,9480,8871,6846,11416
2017/11/28 13:50,9510,8894,1842,3438
2017/11/28 14:05,9545,8920,4780,3906
2017/11/28 14:10,9540,8904,2062,2794
2017/11/28 14:20,9540,8908,2684,2592
2017/11/28 14:25,9550,8916,1930,2588
2017/11/28 14:30,9550,8915,8500,3436
2017/11/28 14:35,9545,8910,1764,2934
2017/11/28 14:40,9520,8885,4428,6906
2017/11/28 14:45,9525,8895,2076,5032
2017/11/28 14:55,9510,8866,5048,11276
2017/11/28 15:00,9510,8855,6540,15952
2017/11/29 9:05,9390,8887,12988,22940
2017/11/29 9:10,9405,8901,9388,10482
2017/11/29 9:15,9415,8907,8922,7892
2017/11/29 9:20,9440,8916,10430,9498
2017/11/29 9:30,9470,8931,8954,7758
2017/11/29 9:40,9480,8923,4178,3810
2017/11/29 9:45,9500,8934,16294,15768
2017/11/29 9:50,9475,8926,6102,7606
2017/11/29 9:55,9470,8924,6270,5032
2017/11/29 10:00,9470,8927,2534,1904
2017/11/29 10:05,9475,8925,1668,2240
2017/11/29 10:10,9465,8922,7804,3724
2017/11/29 10:15,9475,8934,4800,4806
2017/11/29 10:40,9465,8916,2570,4652
2017/11/29 10:45,9450,8910,3534,5588
2017/11/29 10:50,9450,8892,7692,11592
2017/11/29 11:00,9450,8904,1488,2388
2017/11/29 11:10,9450,8904,1878,1734
2017/11/29 11:25,9435,8895,2422,3076
2017/11/29 11:30,9430,8899,2226,2974
2017/11/29 13:35,9460,8916,6228,4428
2017/11/29 13:40,9455,8922,2914,3726
2017/11/29 13:55,9390,8882,12908,9266
2017/11/29 14:05,9410,8890,3684,2716
2017/11/29 14:10,9410,8893,2868,2306
2017/11/29 14:15,9390,8866,5556,8588
2017/11/29 14:20,9400,8866,4612,7272
2017/11/29 14:25,9390,8869,1668,6436
2017/11/29 14:40,9405,8895,2078,4236
2017/11/29 14:45,9395,8894,5896,3742
2017/11/29 14:50,9400,8881,4826,4016
2017/11/29 14:55,9405,8893,4178,6134
2017/11/29 15:00,9435,8893,8994,10496
2017/11/30 9:10,9475,8930,13150,12244
2017/11/30 9:15,9465,8928,12232,9820
2017/11/30 9:20,9460,8922,5806,3466
2017/11/30 9:25,9445,8902,4646,8682
2017/11/30 9:30,9445,8894,10524,19570
2017/11/30 9:35,9425,8887,5000,8164
2017/11/30 9:40,9420,8881,8982,4106
2017/11/30 9:45,9430,8892,3728,5810
2017/11/30 9:50,9415,8885,6382,3514
2017/11/30 9:55,9420,8890,4052,6256
2017/11/30 10:10,9460,8926,5690,5988
2017/11/30 10:15,9460,8940,8250,13964
2017/11/30 10:35,9455,8936,3112,5516
2017/11/30 10:40,9425,8906,5208,5078
2017/11/30 10:50,9440,8927,2456,2648
2017/11/30 10:55,9450,8935,2076,2406
2017/11/30 11:00,9445,8934,4078,1492
2017/11/30 11:15,9455,8923,6382,3604
2017/11/30 11:30,9330,8804,15602,15506
2017/11/30 13:40,9335,8816,9972,8984
2017/11/30 13:45,9315,8815,8548,4322
2017/11/30 13:50,9320,8813,5698,4918
2017/11/30 13:55,9315,8826,4620,3914
2017/11/30 14:10,9290,8861,6338,7238
2017/11/30 14:15,9265,8834,15658,7614
2017/11/30 14:25,9245,8812,10288,9284
2017/11/30 14:30,9275,8842,16604,9576
2017/11/30 14:45,9325,8863,5970,4640
2017/11/30 14:50,9330,8864,7020,5714
2017/11/30 14:55,9310,8860,8352,5886
2017/11/30 15:00,9305,8865,8742,6950
2017/12/1 9:10,9330,8795,7846,7124
2017/12/1 9:15,9350,8820,7502,6780
2017/12/1 9:25,9350,8835,5258,5902
2017/12/1 9:30,9360,8858,10462,13772
2017/12/1 9:35,9340,8837,6812,7696
2017/12/1 9:40,9350,8856,3400,4056
2017/12/1 9:50,9355,8851,4676,4272
2017/12/1 9:55,9360,8874,3578,6732
2017/12/1 10:00,9375,8883,7176,9138
2017/12/1 10:35,9370,8867,7504,4154
2017/12/1 10:45,9370,8850,4268,6102
2017/12/1 10:50,9360,8847,4480,4768
2017/12/1 10:55,9360,8854,3206,2900
2017/12/1 11:00,9355,8840,1982,1684
2017/12/1 11:15,9340,8833,7554,2908
